age,correct,key,response,response_time,sex,subject_nr,tp
19,1,hj,15,489,Male,18,0.15385
19,1,jh,11,464,Male,18,0.125
19,1,hg,10,515,Male,18,0.15385
19,1,gj,15,537,Male,18,0.2
19,1,jo,22,470,Male,18,0.25
19,1,oc,4,577,Male,18,0.125
19,1,cp,23,523,Male,18,0.1
19,1,pd,5,605,Male,18,0.02
19,1,dk,16,423,Male,18,0.33333
19,1,kh,11,470,Male,18,0.25
19,1,hg,10,452,Male,18,0.15385
19,1,gk,16,435,Male,18,0.2
19,1,kb,3,623,Male,18,0.125
19,1,bb,3,550,Male,18,0.25
19,1,bo,22,463,Male,18,0.25
19,1,oa,2,573,Male,18,0.25
19,1,ab,3,542,Male,18,0.33333
19,1,bo,22,508,Male,18,0.25
19,1,oa,2,561,Male,18,0.25
19,1,am,20,463,Male,18,0.16667
19,1,mj,15,514,Male,18,0.11111
19,1,jc,4,540,Male,18,0.125
19,1,co,22,466,Male,18,0.3
19,1,ok,16,445,Male,18,0.0625
19,1,km,20,467,Male,18,0.125
19,1,mo,22,457,Male,18,0.22222
19,1,ol,17,467,Male,18,0.0625
19,1,lo,22,416,Male,18,0.25
19,1,lo,5,542,Male,18,0.25
19,1,lo,3,525,Male,18,0.25
19,1,lo,4,544,Male,18,0.25
19,1,lo,9,486,Male,18,0.25
19,1,lo,23,552,Male,18,0.25
19,1,lo,16,433,Male,18,0.25
19,1,lo,15,449,Male,18,0.25
19,1,lo,8,520,Male,18,0.25
19,1,lo,4,507,Male,18,0.25
19,1,lo,17,464,Male,18,0.25
19,1,lo,2,566,Male,18,0.25
19,1,lo,4,557,Male,18,0.25
19,1,lo,2,548,Male,18,0.25
19,1,lo,8,610,Male,18,0.25
19,1,lo,5,545,Male,18,0.25
19,1,lo,21,526,Male,18,0.25
19,1,lo,22,425,Male,18,0.25
19,1,lo,20,515,Male,18,0.25
19,1,lo,22,451,Male,18,0.25
19,1,lo,2,582,Male,18,0.25
19,1,lo,16,450,Male,18,0.25
19,1,lo,23,524,Male,18,0.25
19,1,lo,4,484,Male,18,0.25
19,0,lo,15,420,Male,18,0.25
19,1,lo,15,505,Male,18,0.25
19,1,lo,9,513,Male,18,0.25
19,1,lo,20,530,Male,18,0.25
19,1,lo,14,526,Male,18,0.25
19,0,lo,17,458,Male,18,0.25
19,1,lo,11,441,Male,18,0.25
19,1,lo,10,523,Male,18,0.25
19,1,lo,11,497,Male,18,0.25
19,1,lo,15,534,Male,18,0.25
19,1,lo,22,402,Male,18,0.25
19,1,lo,16,472,Male,18,0.25
19,1,lo,21,411,Male,18,0.25
19,1,lo,4,551,Male,18,0.25
19,1,lo,21,538,Male,18,0.25
19,1,lo,14,555,Male,18,0.25
19,0,lo,17,457,Male,18,0.25
19,1,lo,8,592,Male,18,0.25
19,1,lo,3,664,Male,18,0.25
19,1,lo,5,534,Male,18,0.25
19,1,lo,8,558,Male,18,0.25
19,1,lo,10,544,Male,18,0.25
19,1,lo,20,543,Male,18,0.25
19,1,lo,8,551,Male,18,0.25
19,1,lo,15,529,Male,18,0.25
19,1,lo,17,455,Male,18,0.25
19,1,lo,9,465,Male,18,0.25
19,1,lo,11,519,Male,18,0.25
19,1,lo,5,534,Male,18,0.25
19,1,lo,9,504,Male,18,0.25
19,1,lo,17,532,Male,18,0.25
19,1,lo,23,526,Male,18,0.25
19,1,lo,9,443,Male,18,0.25
19,1,lo,22,471,Male,18,0.25
19,1,lo,17,528,Male,18,0.25
19,1,lo,10,494,Male,18,0.25
19,1,lo,21,415,Male,18,0.25
19,1,lo,14,506,Male,18,0.25
19,1,lo,22,415,Male,18,0.25
19,1,lo,20,527,Male,18,0.25
19,1,lo,11,486,Male,18,0.25
19,1,lo,2,508,Male,18,0.25
19,1,lo,17,562,Male,18,0.25
19,1,lo,2,579,Male,18,0.25
19,1,lo,20,501,Male,18,0.25
19,1,lo,4,498,Male,18,0.25
19,1,lo,23,464,Male,18,0.25
19,1,lo,4,567,Male,18,0.25
19,1,lo,14,457,Male,18,0.25
19,1,lo,20,486,Male,18,0.25
19,1,lo,3,490,Male,18,0.25
19,1,lo,8,576,Male,18,0.25
19,1,lo,10,447,Male,18,0.25
19,1,lo,2,587,Male,18,0.25
19,1,lo,3,444,Male,18,0.25
19,1,lo,8,577,Male,18,0.25
19,1,lo,9,655,Male,18,0.25
19,1,lo,3,550,Male,18,0.25
19,1,lo,5,519,Male,18,0.25
19,1,lo,3,543,Male,18,0.25
19,1,lo,21,519,Male,18,0.25
19,1,lo,5,557,Male,18,0.25
19,1,lo,15,454,Male,18,0.25
19,1,lo,11,449,Male,18,0.25
19,1,lo,2,484,Male,18,0.25
19,1,lo,17,620,Male,18,0.25
19,1,lo,16,499,Male,18,0.25
19,1,lo,15,484,Male,18,0.25
19,1,lo,15,427,Male,18,0.25
19,1,lo,16,499,Male,18,0.25
19,1,lo,10,482,Male,18,0.25
19,1,lo,16,432,Male,18,0.25
19,1,lo,20,487,Male,18,0.25
19,1,lo,21,498,Male,18,0.25
19,1,lo,10,505,Male,18,0.25
19,1,lo,14,496,Male,18,0.25
19,1,lo,10,472,Male,18,0.25
19,1,lo,14,528,Male,18,0.25
19,1,lo,23,574,Male,18,0.25
19,1,lo,22,498,Male,18,0.25
19,1,lo,9,488,Male,18,0.25
19,1,lo,11,476,Male,18,0.25
19,1,lo,3,573,Male,18,0.25
19,1,lo,11,532,Male,18,0.25
19,1,lo,14,448,Male,18,0.25
19,1,lo,23,558,Male,18,0.25
19,1,lo,17,552,Male,18,0.25
19,1,lo,5,488,Male,18,0.25
19,0,lo,16,428,Male,18,0.25
22,1,NA,2,731,Female,19,NA
22,1,NA,16,478,Female,19,NA
22,1,NA,4,545,Female,19,NA
22,1,NA,23,582,Female,19,NA
22,1,NA,8,560,Female,19,NA
22,1,NA,10,514,Female,19,NA
22,1,NA,22,537,Female,19,NA
22,1,NA,17,456,Female,19,NA
22,1,NA,3,598,Female,19,NA
22,1,NA,9,525,Female,19,NA
22,1,NA,20,544,Female,19,NA
22,1,NA,11,515,Female,19,NA
22,1,NA,15,488,Female,19,NA
22,1,NA,5,554,Female,19,NA
22,1,NA,21,598,Female,19,NA
22,1,NA,14,492,Female,19,NA
22,1,oe,8,568,Female,19,0.125
22,1,ee,8,493,Female,19,0.16667
22,1,ek,16,495,Female,19,0.08333
22,1,kc,4,517,Female,19,0.125
22,1,cl,17,475,Female,19,0.1
22,1,lm,20,550,Female,19,0.25
22,1,me,8,472,Female,19,0.22222
22,1,ea,2,591,Female,19,0.08333
22,1,ao,22,481,Female,19,0.33333
22,1,oj,15,546,Female,19,0.0625
22,1,jn,21,442,Female,19,0.125
22,1,nh,11,482,Female,19,0.8
22,1,hi,14,537,Female,19,0.07692
22,1,ic,4,470,Female,19,1
22,1,cg,10,534,Female,19,0.1
22,1,gl,17,412,Female,19,0.2
22,1,lc,4,564,Female,19,0.25
22,1,co,22,517,Female,19,0.3
22,1,oh,11,486,Female,19,0.0625
22,1,hj,15,441,Female,19,0.15385
22,1,jo,22,454,Female,19,0.25
22,1,oe,8,546,Female,19,0.125
22,1,ef,9,478,Female,19,0.08333
22,1,fo,22,449,Female,19,0.33333
22,1,om,20,463,Female,19,0.0625
22,1,mb,3,592,Female,19,0.11111
22,1,bh,11,496,Female,19,0.125
22,1,hh,11,418,Female,19,0.07692
22,1,hc,4,443,Female,19,0.07692
22,1,ce,8,517,Female,19,0.1
22,1,ec,4,526,Female,19,0.08333
22,1,cc,4,535,Female,19,0.1
22,1,ch,11,516,Female,19,0.1
22,1,he,8,586,Female,19,0.07692
22,1,ep,23,585,Female,19,0.08333
22,1,pf,9,516,Female,19,0.2
22,1,fe,8,564,Female,19,0.33333
22,1,eh,11,490,Female,19,0.08333
22,1,hm,20,492,Female,19,0.07692
22,1,mf,9,485,Female,19,0.11111
22,1,fm,20,525,Female,19,0.33333
22,1,mn,21,491,Female,19,0.11111
22,1,nh,11,444,Female,19,0.8
22,1,hl,17,465,Female,19,0.07692
22,1,lk,16,398,Female,19,0.25
22,1,kk,16,431,Female,19,0.125
22,1,kh,11,461,Female,19,0.25
22,1,hd,4,498,Female,19,0.07692
22,1,do,22,526,Female,19,0.33333
22,1,on,21,433,Female,19,0.0625
22,1,nk,16,480,Female,19,0.2
22,1,ke,8,540,Female,19,0.125
22,1,eo,22,533,Female,19,0.08333
22,1,oa,2,562,Female,19,0.25
22,1,ae,8,471,Female,19,0.16667
22,1,em,20,517,Female,19,0.08333
22,1,mo,22,487,Female,19,0.22222
22,1,oo,22,570,Female,19,0.0625
22,1,op,23,551,Female,19,0.0625
22,1,pg,10,482,Female,19,0.2
22,1,gm,20,418,Female,19,0.2
22,1,me,8,526,Female,19,0.22222
22,1,ed,4,485,Female,19,0.83333
22,1,da,2,559,Female,19,0.33333
22,1,ab,3,526,Female,19,0.33333
22,1,bp,23,588,Female,19,0.125
22,1,pe,8,557,Female,19,0.2
22,1,ee,8,469,Female,19,0.16667
22,1,eb,3,517,Female,19,0.08333
22,1,be,8,535,Female,19,0.125
22,1,bb,3,471,Female,19,0.25
22,1,bc,4,519,Female,19,0.125
22,0,co,16,394,Female,19,0.3
22,1,oa,2,600,Female,19,0.25
22,1,ao,22,487,Female,19,0.33333
22,1,oc,4,438,Female,19,0.125
22,1,ck,16,440,Female,19,0.1
22,1,kg,10,439,Female,19,0.125
22,1,gn,21,409,Female,19,0.2
22,1,nh,11,420,Female,19,0.8
22,1,hn,11,472,Female,19,0.07692
22,1,nh,21,472,Female,19,0.8
22,1,hp,23,542,Female,19,0.07692
22,1,pm,20,518,Female,19,0.2
22,1,mh,11,402,Female,19,0.11111
22,1,hj,15,448,Female,19,0.15385
22,1,jh,11,451,Female,19,0.125
22,1,hg,10,453,Female,19,0.15385
22,1,gj,15,405,Female,19,0.2
22,1,jo,22,472,Female,19,0.25
22,1,oc,4,514,Female,19,0.125
22,1,cp,23,550,Female,19,0.1
22,1,pd,5,527,Female,19,0.02
22,1,dk,16,445,Female,19,0.33333
22,1,kh,11,417,Female,19,0.25
22,1,hg,10,480,Female,19,0.15385
22,1,gk,16,457,Female,19,0.2
22,1,kb,3,574,Female,19,0.125
22,1,bb,3,593,Female,19,0.25
22,1,bo,22,541,Female,19,0.25
22,1,oa,2,621,Female,19,0.25
22,1,ab,3,525,Female,19,0.33333
22,1,bo,22,547,Female,19,0.25
22,1,oa,2,1121,Female,19,0.25
22,1,am,20,508,Female,19,0.16667
22,1,mj,15,502,Female,19,0.11111
22,1,jc,4,544,Female,19,0.125
22,1,co,22,486,Female,19,0.3
22,1,ok,16,464,Female,19,0.0625
22,1,km,20,489,Female,19,0.125
22,1,mo,22,502,Female,19,0.22222
22,1,ol,17,382,Female,19,0.0625
22,1,lo,22,524,Female,19,0.25
22,1,oe,8,562,Female,19,0.125
22,1,ee,8,585,Female,19,0.16667
22,1,ek,16,463,Female,19,0.08333
22,1,kc,4,509,Female,19,0.125
22,1,cl,17,401,Female,19,0.1
22,1,lm,20,379,Female,19,0.25
22,1,me,8,565,Female,19,0.22222
22,1,ea,2,587,Female,19,0.08333
22,1,ao,22,544,Female,19,0.33333
22,1,oj,15,507,Female,19,0.0625
22,1,jn,21,430,Female,19,0.125
22,1,nh,11,483,Female,19,0.8
22,1,hi,14,475,Female,19,0.07692
22,1,ic,4,455,Female,19,1
22,1,cg,10,476,Female,19,0.1
22,1,gl,17,435,Female,19,0.2
22,1,lc,4,481,Female,19,0.25
22,1,co,22,450,Female,19,0.3
22,1,oh,11,404,Female,19,0.0625
22,1,hj,15,449,Female,19,0.15385
22,1,jo,22,454,Female,19,0.25
22,1,oe,8,547,Female,19,0.125
22,1,ef,9,498,Female,19,0.08333
22,1,fo,22,511,Female,19,0.33333
22,1,om,20,397,Female,19,0.0625
22,1,mb,3,523,Female,19,0.11111
22,1,bh,11,447,Female,19,0.125
22,1,hh,11,464,Female,19,0.07692
22,1,hc,4,457,Female,19,0.07692
22,1,ce,8,526,Female,19,0.1
22,1,ec,4,507,Female,19,0.08333
22,1,cc,4,628,Female,19,0.1
22,1,ch,11,460,Female,19,0.1
22,1,he,8,543,Female,19,0.07692
22,1,ep,23,535,Female,19,0.08333
22,1,pf,9,507,Female,19,0.2
22,1,fe,8,520,Female,19,0.33333
22,1,eh,11,450,Female,19,0.08333
22,1,hm,20,476,Female,19,0.07692
22,1,mf,9,510,Female,19,0.11111
22,1,fm,20,517,Female,19,0.33333
22,1,mn,21,493,Female,19,0.11111
22,1,nh,11,442,Female,19,0.8
22,1,hl,17,465,Female,19,0.07692
22,0,lk,15,372,Female,19,0.25
22,1,kk,16,437,Female,19,0.125
22,1,kh,11,457,Female,19,0.25
22,1,hd,4,477,Female,19,0.07692
22,1,do,22,593,Female,19,0.33333
22,1,on,21,489,Female,19,0.0625
22,1,nk,16,433,Female,19,0.2
22,1,ke,8,484,Female,19,0.125
22,0,eo,16,449,Female,19,0.08333
22,1,oa,2,493,Female,19,0.25
22,1,ae,8,519,Female,19,0.16667
22,1,em,20,499,Female,19,0.08333
22,1,mo,22,482,Female,19,0.22222
22,1,oo,22,553,Female,19,0.0625
22,1,op,23,556,Female,19,0.0625
22,1,pg,10,450,Female,19,0.2
22,0,gm,14,391,Female,19,0.2
22,1,me,8,530,Female,19,0.22222
22,1,ed,4,477,Female,19,0.83333
22,1,da,2,523,Female,19,0.33333
22,1,ab,3,468,Female,19,0.33333
22,1,bp,23,453,Female,19,0.125
22,1,pe,8,482,Female,19,0.2
22,1,ee,8,577,Female,19,0.16667
22,1,eb,3,554,Female,19,0.08333
22,1,be,8,546,Female,19,0.125
22,1,bb,3,481,Female,19,0.25
22,1,bc,4,491,Female,19,0.125
22,1,co,22,509,Female,19,0.3
22,1,oa,2,609,Female,19,0.25
22,1,ao,22,563,Female,19,0.33333
22,1,oc,4,532,Female,19,0.125
22,1,ck,16,478,Female,19,0.1
22,1,kg,10,507,Female,19,0.125
22,1,gn,21,510,Female,19,0.2
22,1,nh,11,506,Female,19,0.8
22,1,hn,11,507,Female,19,0.07692
22,1,nh,21,481,Female,19,0.8
22,1,hp,23,579,Female,19,0.07692
22,1,pm,20,523,Female,19,0.2
22,1,mh,11,467,Female,19,0.11111
22,1,hj,15,504,Female,19,0.15385
22,1,jh,11,447,Female,19,0.125
22,1,hg,10,447,Female,19,0.15385
22,1,gj,15,465,Female,19,0.2
22,1,jo,22,466,Female,19,0.25
22,1,oc,4,553,Female,19,0.125
22,0,cp,4,431,Female,19,0.1
22,1,pd,5,656,Female,19,0.02
22,1,dk,16,380,Female,19,0.33333
22,1,kh,11,419,Female,19,0.25
22,1,hg,10,422,Female,19,0.15385
22,1,gk,16,436,Female,19,0.2
22,1,kb,3,534,Female,19,0.125
22,1,bb,3,715,Female,19,0.25
22,1,bo,22,481,Female,19,0.25
22,1,oa,2,582,Female,19,0.25
22,1,ab,3,586,Female,19,0.33333
22,1,bo,22,445,Female,19,0.25
22,1,oa,2,577,Female,19,0.25
22,1,am,20,483,Female,19,0.16667
22,1,mj,15,536,Female,19,0.11111
22,1,jc,4,503,Female,19,0.125
22,1,co,22,498,Female,19,0.3
22,1,ok,16,459,Female,19,0.0625
22,1,km,20,500,Female,19,0.125
22,1,mo,22,478,Female,19,0.22222
22,1,ol,17,453,Female,19,0.0625
22,1,lo,22,566,Female,19,0.25
22,1,oe,8,591,Female,19,0.125
22,1,ee,8,500,Female,19,0.16667
22,1,ek,16,449,Female,19,0.08333
22,1,kc,4,506,Female,19,0.125
22,1,cl,17,438,Female,19,0.1
22,1,lm,20,458,Female,19,0.25
22,1,me,8,524,Female,19,0.22222
22,1,ea,2,587,Female,19,0.08333
22,0,ao,16,420,Female,19,0.33333
22,1,oj,15,508,Female,19,0.0625
22,1,jn,21,443,Female,19,0.125
22,1,nh,11,471,Female,19,0.8
22,1,hi,14,533,Female,19,0.07692
22,1,ic,4,527,Female,19,1
22,1,cg,10,490,Female,19,0.1
22,1,gl,17,403,Female,19,0.2
22,1,lc,4,565,Female,19,0.25
22,1,co,22,447,Female,19,0.3
22,1,oh,11,447,Female,19,0.0625
22,1,hj,15,446,Female,19,0.15385
22,1,jo,22,534,Female,19,0.25
22,1,oe,8,526,Female,19,0.125
22,1,ef,9,474,Female,19,0.08333
22,1,fo,22,457,Female,19,0.33333
22,1,om,20,539,Female,19,0.0625
22,0,mb,9,478,Female,19,0.11111
22,1,bh,11,469,Female,19,0.125
22,1,hh,11,508,Female,19,0.07692
22,1,hc,4,479,Female,19,0.07692
22,1,ce,8,541,Female,19,0.1
22,1,ec,4,442,Female,19,0.08333
22,1,cc,4,491,Female,19,0.1
22,1,ch,11,465,Female,19,0.1
22,1,he,8,559,Female,19,0.07692
22,1,ep,23,561,Female,19,0.08333
22,1,pf,9,475,Female,19,0.2
22,1,fe,8,477,Female,19,0.33333
22,1,eh,11,474,Female,19,0.08333
22,1,hm,20,458,Female,19,0.07692
22,1,mf,9,474,Female,19,0.11111
22,1,fm,20,503,Female,19,0.33333
22,1,mn,21,480,Female,19,0.11111
22,1,nh,11,436,Female,19,0.8
22,1,hl,17,504,Female,19,0.07692
22,1,lk,16,471,Female,19,0.25
22,1,kk,16,446,Female,19,0.125
22,1,kh,11,499,Female,19,0.25
22,1,hd,4,550,Female,19,0.07692
22,1,do,22,446,Female,19,0.33333
22,1,on,21,459,Female,19,0.0625
22,1,nk,16,494,Female,19,0.2
22,1,ke,8,595,Female,19,0.125
22,1,eo,22,565,Female,19,0.08333
22,1,oa,2,595,Female,19,0.25
22,1,ae,8,501,Female,19,0.16667
22,1,em,20,522,Female,19,0.08333
22,1,mo,22,481,Female,19,0.22222
22,1,oo,22,497,Female,19,0.0625
22,1,op,23,547,Female,19,0.0625
22,1,pg,10,511,Female,19,0.2
22,1,gm,20,502,Female,19,0.2
22,1,me,8,534,Female,19,0.22222
22,1,ed,4,537,Female,19,0.83333
22,1,da,2,559,Female,19,0.33333
22,1,ab,3,461,Female,19,0.33333
22,1,bp,23,513,Female,19,0.125
22,1,pe,8,493,Female,19,0.2
22,1,ee,8,581,Female,19,0.16667
22,1,eb,3,534,Female,19,0.08333
22,1,be,8,458,Female,19,0.125
22,1,bb,3,469,Female,19,0.25
22,1,bc,4,476,Female,19,0.125
22,1,co,22,459,Female,19,0.3
22,1,oa,2,542,Female,19,0.25
22,1,ao,22,529,Female,19,0.33333
22,1,oc,4,519,Female,19,0.125
22,1,ck,16,454,Female,19,0.1
22,1,kg,10,448,Female,19,0.125
22,1,gn,21,452,Female,19,0.2
22,1,nh,11,488,Female,19,0.8
22,1,hn,11,477,Female,19,0.07692
22,1,nh,21,411,Female,19,0.8
22,1,hp,23,457,Female,19,0.07692
22,1,pm,20,498,Female,19,0.2
22,1,mh,11,483,Female,19,0.11111
22,1,hj,15,541,Female,19,0.15385
22,1,jh,11,439,Female,19,0.125
22,1,hg,10,490,Female,19,0.15385
22,1,gj,15,484,Female,19,0.2
22,1,jo,22,444,Female,19,0.25
22,1,oc,4,523,Female,19,0.125
22,1,cp,23,581,Female,19,0.1
22,1,pd,5,495,Female,19,0.02
22,1,dk,16,462,Female,19,0.33333
22,1,kh,11,442,Female,19,0.25
22,1,hg,10,495,Female,19,0.15385
22,1,gk,16,466,Female,19,0.2
22,1,kb,3,530,Female,19,0.125
22,1,bb,3,564,Female,19,0.25
22,1,bo,22,421,Female,19,0.25
22,1,oa,2,566,Female,19,0.25
22,1,ab,3,455,Female,19,0.33333
22,1,bo,22,470,Female,19,0.25
22,1,oa,2,606,Female,19,0.25
22,1,am,20,479,Female,19,0.16667
22,1,mj,15,466,Female,19,0.11111
22,1,jc,4,535,Female,19,0.125
22,1,co,22,432,Female,19,0.3
22,1,ok,16,466,Female,19,0.0625
22,1,km,20,465,Female,19,0.125
22,1,mo,22,544,Female,19,0.22222
22,1,ol,17,433,Female,19,0.0625
22,1,lo,22,476,Female,19,0.25
22,1,oe,8,555,Female,19,0.125
22,1,ee,8,548,Female,19,0.16667
22,1,ek,16,431,Female,19,0.08333
22,1,kc,4,538,Female,19,0.125
22,1,cl,17,452,Female,19,0.1
22,1,lm,20,532,Female,19,0.25
22,1,me,8,539,Female,19,0.22222
22,1,ea,2,524,Female,19,0.08333
22,1,ao,22,492,Female,19,0.33333
22,1,oj,15,420,Female,19,0.0625
22,1,jn,21,474,Female,19,0.125
22,1,nh,11,471,Female,19,0.8
22,1,hi,14,500,Female,19,0.07692
22,1,ic,4,527,Female,19,1
22,1,cg,10,511,Female,19,0.1
22,1,gl,17,496,Female,19,0.2
22,1,lc,4,566,Female,19,0.25
22,1,co,22,498,Female,19,0.3
22,1,oh,11,450,Female,19,0.0625
22,1,hj,15,438,Female,19,0.15385
22,1,jo,22,544,Female,19,0.25
22,1,oe,8,484,Female,19,0.125
22,1,ef,9,465,Female,19,0.08333
22,1,fo,22,478,Female,19,0.33333
22,1,om,20,509,Female,19,0.0625
22,1,mb,3,543,Female,19,0.11111
22,1,bh,11,456,Female,19,0.125
22,1,hh,11,440,Female,19,0.07692
22,1,hc,4,515,Female,19,0.07692
22,1,ce,8,484,Female,19,0.1
22,1,ec,4,468,Female,19,0.08333
22,1,cc,4,593,Female,19,0.1
22,1,ch,11,506,Female,19,0.1
22,1,he,8,510,Female,19,0.07692
22,1,ep,23,489,Female,19,0.08333
22,1,pf,9,448,Female,19,0.2
22,1,fe,8,516,Female,19,0.33333
22,1,eh,11,487,Female,19,0.08333
22,1,hm,20,517,Female,19,0.07692
22,1,mf,9,459,Female,19,0.11111
22,1,fm,20,526,Female,19,0.33333
22,1,mn,21,446,Female,19,0.11111
22,1,nh,11,458,Female,19,0.8
22,1,hl,17,458,Female,19,0.07692
22,1,lk,16,388,Female,19,0.25
22,1,kk,16,459,Female,19,0.125
22,1,kh,11,425,Female,19,0.25
22,1,hd,4,581,Female,19,0.07692
22,1,do,22,626,Female,19,0.33333
22,1,on,21,443,Female,19,0.0625
22,1,nk,16,490,Female,19,0.2
22,1,ke,8,508,Female,19,0.125
22,1,eo,22,528,Female,19,0.08333
22,1,oa,2,612,Female,19,0.25
22,1,ae,8,472,Female,19,0.16667
22,1,em,20,500,Female,19,0.08333
22,0,mo,16,433,Female,19,0.22222
22,1,oo,22,445,Female,19,0.0625
22,1,op,23,510,Female,19,0.0625
22,1,pg,10,479,Female,19,0.2
22,1,gm,20,499,Female,19,0.2
22,1,me,8,489,Female,19,0.22222
22,1,ed,4,506,Female,19,0.83333
22,1,da,2,556,Female,19,0.33333
22,1,ab,3,527,Female,19,0.33333
22,1,bp,23,498,Female,19,0.125
22,1,pe,8,574,Female,19,0.2
22,1,ee,8,480,Female,19,0.16667
22,1,eb,3,568,Female,19,0.08333
22,1,be,8,491,Female,19,0.125
22,1,bb,3,1063,Female,19,0.25
22,1,bc,4,509,Female,19,0.125
22,1,co,22,486,Female,19,0.3
22,1,oa,2,620,Female,19,0.25
22,1,ao,22,534,Female,19,0.33333
22,1,oc,4,474,Female,19,0.125
22,1,ck,16,432,Female,19,0.1
22,1,kg,10,496,Female,19,0.125
22,1,gn,21,448,Female,19,0.2
22,1,nh,11,491,Female,19,0.8
22,1,hn,11,439,Female,19,0.07692
22,1,nh,21,442,Female,19,0.8
22,1,hp,23,480,Female,19,0.07692
22,1,pm,20,540,Female,19,0.2
22,1,mh,11,486,Female,19,0.11111
22,1,hj,15,472,Female,19,0.15385
22,1,jh,11,429,Female,19,0.125
22,1,hg,10,503,Female,19,0.15385
22,1,gj,15,481,Female,19,0.2
22,1,jo,22,443,Female,19,0.25
22,1,oc,4,535,Female,19,0.125
22,1,cp,23,518,Female,19,0.1
22,1,pd,5,549,Female,19,0.02
22,1,dk,16,428,Female,19,0.33333
22,1,kh,11,508,Female,19,0.25
22,1,hg,10,467,Female,19,0.15385
22,1,gk,16,442,Female,19,0.2
22,1,kb,3,522,Female,19,0.125
22,1,bb,3,609,Female,19,0.25
22,1,bo,22,428,Female,19,0.25
22,1,oa,2,588,Female,19,0.25
22,1,ab,3,475,Female,19,0.33333
22,0,bo,16,430,Female,19,0.25
22,1,oa,2,583,Female,19,0.25
22,1,am,20,518,Female,19,0.16667
22,1,mj,15,485,Female,19,0.11111
22,1,jc,4,511,Female,19,0.125
22,0,co,16,396,Female,19,0.3
22,1,ok,16,446,Female,19,0.0625
22,1,km,20,511,Female,19,0.125
22,1,mo,22,422,Female,19,0.22222
22,1,ol,17,442,Female,19,0.0625
22,1,lo,22,430,Female,19,0.25
22,1,oe,8,669,Female,19,0.125
22,1,ee,8,498,Female,19,0.16667
22,1,ek,16,475,Female,19,0.08333
22,1,kc,4,513,Female,19,0.125
22,1,cl,17,444,Female,19,0.1
22,1,lm,20,495,Female,19,0.25
22,1,me,8,510,Female,19,0.22222
22,1,ea,2,545,Female,19,0.08333
22,1,ao,22,477,Female,19,0.33333
22,1,oj,15,462,Female,19,0.0625
22,1,jn,21,535,Female,19,0.125
22,1,nh,11,439,Female,19,0.8
22,1,hi,14,515,Female,19,0.07692
22,1,ic,4,496,Female,19,1
22,1,cg,10,437,Female,19,0.1
22,1,gl,17,419,Female,19,0.2
22,1,lc,4,534,Female,19,0.25
22,1,co,22,569,Female,19,0.3
22,1,oh,11,404,Female,19,0.0625
22,1,hj,15,445,Female,19,0.15385
22,1,jo,22,490,Female,19,0.25
22,1,oe,8,527,Female,19,0.125
22,1,ef,9,524,Female,19,0.08333
22,0,fo,21,390,Female,19,0.33333
22,1,om,20,556,Female,19,0.0625
22,1,mb,3,569,Female,19,0.11111
22,1,bh,11,526,Female,19,0.125
22,1,hh,11,453,Female,19,0.07692
22,1,hc,4,534,Female,19,0.07692
22,1,ce,8,563,Female,19,0.1
22,1,ec,4,497,Female,19,0.08333
22,1,cc,4,517,Female,19,0.1
22,1,ch,11,466,Female,19,0.1
22,1,he,8,514,Female,19,0.07692
22,1,ep,23,566,Female,19,0.08333
22,1,pf,9,498,Female,19,0.2
22,1,fe,8,738,Female,19,0.33333
22,1,eh,11,513,Female,19,0.08333
22,1,hm,20,477,Female,19,0.07692
22,1,mf,9,517,Female,19,0.11111
22,1,fm,20,579,Female,19,0.33333
22,1,mn,21,517,Female,19,0.11111
22,1,nh,11,478,Female,19,0.8
22,1,hl,17,466,Female,19,0.07692
22,1,lk,16,406,Female,19,0.25
22,1,kk,16,435,Female,19,0.125
22,1,kh,11,453,Female,19,0.25
22,1,hd,4,532,Female,19,0.07692
22,1,do,22,489,Female,19,0.33333
22,1,on,21,474,Female,19,0.0625
22,1,nk,16,400,Female,19,0.2
22,1,ke,8,534,Female,19,0.125
22,0,eo,11,434,Female,19,0.08333
22,1,oa,2,679,Female,19,0.25
22,1,ae,8,483,Female,19,0.16667
22,1,em,20,411,Female,19,0.08333
22,1,mo,22,450,Female,19,0.22222
22,1,oo,22,463,Female,19,0.0625
22,1,op,23,550,Female,19,0.0625
22,1,pg,10,460,Female,19,0.2
22,1,gm,20,497,Female,19,0.2
22,1,me,8,1074,Female,19,0.22222
22,1,ed,4,507,Female,19,0.83333
22,1,da,2,563,Female,19,0.33333
22,1,ab,3,445,Female,19,0.33333
22,1,bp,23,511,Female,19,0.125
22,1,pe,8,540,Female,19,0.2
22,1,ee,8,442,Female,19,0.16667
22,1,eb,3,550,Female,19,0.08333
22,1,be,8,516,Female,19,0.125
22,1,bb,3,484,Female,19,0.25
22,1,bc,4,511,Female,19,0.125
22,1,co,22,459,Female,19,0.3
22,1,oa,2,486,Female,19,0.25
22,1,ao,22,534,Female,19,0.33333
22,1,oc,4,479,Female,19,0.125
22,1,ck,16,438,Female,19,0.1
22,1,kg,10,489,Female,19,0.125
22,1,gn,21,400,Female,19,0.2
22,1,nh,11,518,Female,19,0.8
22,1,hn,11,436,Female,19,0.07692
22,1,nh,21,405,Female,19,0.8
