subject,sex,age,bigram_freq,concreteness,correct,diversity,word_freq,initial,letters,response_time,item,trans_prob
27,1,22,0,2.41,1,8,114.69,briskly,5,926,allow,0
14,1,19,,,1,,,excerpt,4,926,brev,0
26,1,19,0,1.76,1,4,4,geese,4,926,wits,0
7,1,19,,,1,,,billion,7,927,strerts,0
15,1,19,,,1,,,clock,6,927,smouns,0
23,1,19,,,1,,,flight,6,927,froobs,0
24,1,19,,,1,,,outflow,6,927,gwouse,0
27,1,22,,,1,,,ride,6,927,scurrs,0
8,1,19,0,1.76,1,4,4,geese,4,928,wits,0
13,1,19,,,1,,,gospel,6,928,drifed,0
27,1,22,,,1,,,hands,5,928,smats,0
28,0,19,,,1,,,opening,7,928,phaunts,0
3,0,20,,,1,,,ride,6,928,scurrs,0
3,0,20,,,1,,,spring,6,928,swesks,0
31,0,25,0,2.31,1,263,81.81,way,5,928,agree,0
29,0,20,,,1,,,balls,5,930,brirr,0
4,1,20,,,1,,,borough,8,930,frerched,0
17,0,21,,,1,,,guest,5,930,scamn,0
25,1,18,,,1,,,pension,5,930,zekes,0
12,1,20,,,1,,,mixture,7,931,splulks,0
27,1,22,,,1,,,route,5,931,peuce,0
23,1,19,,,1,,,borough,8,932,frerched,0
28,0,19,,,1,,,boss,7,932,grirmed,0
22,1,19,,,1,,,excerpt,4,932,brev,0
13,1,19,243,2.89,1,53,129.82,rapid,6,932,growth,0.006102635
19,1,19,,,1,,,scope,5,932,blerf,0
24,1,19,,,1,,,seeker,5,932,swowd,0
28,0,19,,,1,,,stimulus,7,932,pheethe,0
26,1,19,0,4,1,4,2.22,tides,5,932,mauve,0
23,1,19,,,1,,,december,6,933,skirds,0
19,1,19,,,1,,,linked,5,933,caide,0
7,1,19,,,1,,,borough,8,934,frerched,0
30,0,19,,,1,,,guest,5,934,scamn,0
31,0,25,,,1,,,vehicle,6,934,sprimp,0
27,1,22,,,1,,,binge,5,935,libes,0
12,1,20,,,1,,,breaking,4,935,hurn,0
24,1,19,,,1,,,cancer,6,935,dwiced,0.011558021
11,1,20,,,1,,,hands,5,935,smats,0
26,1,19,,,1,,,lymph,8,935,thoached,0
21,1,19,,,1,,,patriot,8,935,knenched,0
14,1,19,,,1,,,vehicle,6,935,sprimp,0
11,1,20,,,1,,,badge,6,936,thanse,0
7,1,19,243,2.89,1,53,129.82,rapid,6,936,growth,0.006102635
18,1,19,,,1,,,crash,3,937,fom,0
15,1,19,,,1,,,errand,6,937,jeight,0
12,1,20,,,1,,,folder,6,937,flouth,0
22,1,19,198,3.17,1,62,352.11,funny,5,937,thing,0.010467706
24,1,19,0,1.76,1,4,4,geese,4,937,wits,0
16,1,23,,,1,,,hands,5,937,smats,0
11,1,20,,,1,,,invite,5,937,fifed,0
27,1,22,,,1,,,cleaner,5,938,brepe,0
21,1,19,0,1.76,1,4,4,geese,4,938,wits,0
19,1,19,,,1,,,mug,4,938,ghop,0
3,0,20,,,1,,,daily,6,939,phlilt,0
30,0,19,,,1,,,diesel,5,939,plaub,0
7,1,19,0,3.03,1,0,4.94,gimlet,6,939,coding,0
20,1,19,,,1,,,weekday,7,939,slinked,0
16,1,23,13,4.41,1,1,62.51,glide,4,940,path,0.0591
12,1,20,,,1,,,opening,7,940,phaunts,0
15,1,19,,,1,,,route,5,940,peuce,0
14,1,19,,,1,,,unit,5,940,glird,0
12,1,20,13,4.41,1,1,62.51,glide,4,941,path,0.0591
19,1,19,,,1,,,rubric,5,941,pruns,0
20,1,19,,,1,,,stun,7,941,flugged,0
12,1,20,,,1,,,data,3,942,bic,0
27,1,22,,,1,,,decay,6,942,flirst,0
7,1,19,,,1,,,invite,5,942,fifed,0
2,1,23,,,1,,,jeering,7,942,mitched,0
25,1,18,243,2.89,1,53,129.82,rapid,6,942,growth,0.006102635
7,1,19,,,1,,,badge,6,943,thanse,0
12,1,20,,,1,,,kingdom,7,943,strules,0
20,1,19,,,1,,,trains,8,943,dreethed,0
28,0,19,,,1,,,weekday,7,943,slinked,0
3,0,20,,,1,,,balls,5,944,brirr,0
9,1,41,,,1,,,guest,5,944,scamn,0
8,1,19,,,1,,,lymph,8,944,thoached,0
11,1,20,,,1,,,ringing,7,944,scrance,0
3,0,20,573,3.72,1,134,52.44,cash,4,945,flow,0.002678156
29,0,20,11,2.57,1,248,50.4,give,7,945,advance,0.003258195
13,1,19,,,1,,,hail,6,945,durped,0
29,0,20,,,1,,,noun,6,945,starce,0
23,1,19,,,1,,,ringing,7,946,scrance,0
19,1,19,0,2.31,1,263,81.81,way,5,946,agree,0
23,1,19,0,4.14,1,0,1.03,lifer ,4,947,hugs,0
26,1,19,,,1,,,time,6,947,flurnt,0
29,0,20,8465,4.52,1,473,365.29,last,5,948,night,0.04587156
24,1,19,,,1,,,minority,6,948,franse,0
20,1,19,,,1,,,sticker,5,948,drelt,0
24,1,19,,,1,,,stun,7,948,flugged,0
10,1,20,10,2.73,1,139,104.37,want,6,948,advice,0.005908214
19,1,19,,,1,,,errand,6,949,jeight,0
14,1,19,0,4,1,4,2.22,tides,5,949,mauve,0
20,1,19,0,4,1,4,2.22,tides,5,949,mauve,0
28,0,19,,,1,,,trains,8,949,dreethed,0
28,0,19,,,1,,,addict,5,950,gouls,0
15,1,19,0,4,1,5,194.84,chilli,4,950,call,0
7,1,19,,,1,,,daily,6,950,phlilt,0
15,1,19,,,1,,,here,3,950,uns,0
13,1,19,,,1,,,hotbed,7,950,gweasts,0
10,1,20,,,1,,,vehicle,6,950,sprimp,0
3,0,20,,,1,,,clear,5,951,palks,0.000651508
13,1,19,,,1,,,hock,6,951,crirst,0
23,1,19,,,1,,,spring,6,951,swesks,0
23,1,19,,,1,,,typhoid,7,951,hoursed,0
22,1,19,,,1,,,timbre,7,953,rherked,0
5,1,20,0,3.03,1,0,4.94,gimlet,6,954,coding,0
26,1,19,,,1,,,winter,4,954,zoul,0
9,1,41,11,2.57,1,248,50.4,give,7,955,advance,0.003258195
7,1,19,,,1,,,hands,5,955,smats,0
24,1,19,0,,1,3,0.89,slug,4,955,gags,0
20,1,19,,,1,,,classes,7,956,blursed,0
25,1,18,,,1,,,diesel,5,956,plaub,0
9,1,41,1769,3.27,1,498,297.82,second,4,956,half,0.001037294
29,0,20,,,1,,,see,7,956,sleshed,0
31,0,25,,,1,,,unit,5,956,glird,0
20,1,19,,,1,,,billion,7,957,strerts,0
27,1,22,573,3.72,1,134,52.44,cash,4,957,flow,0.002678156
11,1,20,,,1,,,contour,6,957,kneant,0
16,1,23,,,1,,,zulu,7,957,scrongs,0
3,0,20,,,1,,,contour,6,958,kneant,0
29,0,20,,,1,,,patriot,8,958,knenched,0
4,1,20,1769,3.27,1,498,297.82,second,4,958,half,0.001037294
4,1,20,,,1,,,boss,7,959,grirmed,0
12,1,20,,,1,,,cancer,6,959,dwiced,0.011558021
17,0,21,10,2.31,1,11,57.8,enforced,7,959,absence,0.010090817
5,1,20,,,1,,,gospel,6,959,drifed,0
15,1,19,,,1,,,unit,5,959,glird,0
26,1,19,0,2.31,1,263,81.81,way,5,959,agree,0
22,1,19,0,3.3,1,0,493.85,abase,6,960,number,0
11,1,20,,,1,,,cleaner,5,960,brepe,0
5,1,20,,,1,,,diesel,5,960,plaub,0
13,1,19,,,1,,,patriot,8,960,knenched,0
20,1,19,13,4.41,1,1,62.51,glide,4,961,path,0.0591
20,1,19,,,1,,,litmus,7,961,sweased,0
26,1,19,,,1,,,litmus,7,961,sweased,0
17,0,21,,,1,,,noun,6,961,starce,0
13,1,19,,,1,,,see,7,961,sleshed,0
20,1,19,,,1,,,signal,5,961,yorks,0
19,1,19,,,1,,,hock,6,962,crirst,0
14,1,19,,,1,,,litmus,7,962,sweased,0
27,1,22,,,1,,,telephone,6,962,phlain,0
28,0,19,,,1,,,borough,8,963,frerched,0
6,1,19,,,1,,,dimmer,6,963,spalms,0
3,0,20,,,1,,,seeker,5,963,swowd,0
17,0,21,,,1,,,balls,5,964,brirr,0
15,1,19,,,1,,,bounty,5,964,blull,0
8,1,19,,,1,,,jeering,7,964,mitched,0
30,0,19,,,1,,,bloke,4,965,vaut,0
13,1,19,,,1,,,boss,7,965,grirmed,0
19,1,19,,,1,,,breaking,4,966,hurn,0
21,1,19,0,3.03,1,0,4.94,gimlet,6,966,coding,0
3,0,20,243,2.89,1,53,129.82,rapid,6,966,growth,0.006102635
18,1,19,,,1,,,time,6,966,flurnt,0
16,1,23,,,1,,,litmus,7,967,sweased,0
27,1,22,,,1,,,addict,5,968,gouls,0
31,0,25,,,1,,,lymph,8,968,thoached,0
12,1,20,,,1,,,hock,6,969,crirst,0
17,0,21,,,1,,,hock,6,970,crirst,0
11,1,20,0,4.22,1,0,0.75,rethinks,5,970,scaly,0
21,1,19,0,3.3,1,0,493.85,abase,6,971,number,0
7,1,19,,,1,,,rubric,5,971,pruns,0
17,0,21,,,1,,,vehicle,6,971,sprimp,0
5,1,20,0,3.3,1,0,493.85,abase,6,972,number,0
26,1,19,0,3.3,1,0,493.85,abase,6,972,number,0
14,1,19,,,1,,,guest,5,972,scamn,0
10,1,20,,,1,,,jolt,4,972,zamn,0
6,1,19,,,1,,,paste,8,972,thrinced,0
12,1,20,,,1,,,weather,7,972,scrunks,0
7,1,19,,,1,,,balls,5,973,brirr,0
18,1,19,,,1,,,litmus,7,973,sweased,0
18,1,19,,,1,,,giant,6,974,blolks,0
13,1,19,0,4.14,1,0,1.03,lifer ,4,974,hugs,0
16,1,23,,,1,,,signal,5,974,yorks,0
4,1,20,0,4,1,4,2.22,tides,5,974,mauve,0
8,1,19,0,4,1,4,2.22,tides,5,974,mauve,0
16,1,23,,,1,,,unit,5,974,glird,0
10,1,20,,,1,,,breeder,4,975,yerp,0
16,1,23,,,1,,,excerpt,4,975,brev,0
3,0,20,,,1,,,fleet,5,975,monce,0
27,1,22,,,1,,,height,5,975,luick,0
16,1,23,,,1,,,mixture,7,975,splulks,0
18,1,19,,,1,,,breeder,4,976,yerp,0
13,1,19,,,1,,,guest,5,976,scamn,0
6,1,19,,,1,,,jumbo,4,976,trut,0
10,1,20,,,1,,,paste,8,977,thrinced,0
7,1,19,,,1,,,ride,6,977,scurrs,0
12,1,20,,,1,,,sticker,5,977,drelt,0
24,1,19,,,1,,,weekday,7,977,slinked,0
4,1,20,,,1,,,jeering,7,978,mitched,0
12,1,20,,,1,,,jeering,7,978,mitched,0
7,1,19,,,1,,,seeker,5,978,swowd,0
10,1,20,,,1,,,timbre,7,978,rherked,0
5,1,20,,,1,,,vehicle,6,978,sprimp,0
8,1,19,,,1,,,call,5,979,threb,0
7,1,19,,,1,,,diesel,5,979,plaub,0
5,1,20,12,4,1,1,194.84,hoax,4,979,call,0.075471698
19,1,19,,,1,,,jazz,7,979,wroffed,0
25,1,18,1769,3.27,1,498,297.82,second,4,979,half,0.001037294
24,1,19,,,1,,,weather,7,979,scrunks,0
29,0,20,,,1,,,data,3,980,bic,0
17,0,21,,,1,,,pretend,6,980,whache,0
5,1,20,,,1,,,guest,5,981,scamn,0
31,0,25,,,1,,,press,4,981,hein,0
3,0,20,,,1,,,sleeper,6,981,chault,0
11,1,20,573,3.72,1,134,52.44,cash,4,982,flow,0.002678156
19,1,19,,,1,,,fleet,5,982,monce,0
25,1,18,8465,4.52,1,473,365.29,last,5,982,night,0.04587156
23,1,19,0,2.31,1,263,81.81,way,5,982,agree,0
28,0,19,,,1,,,zulu,7,982,scrongs,0
28,0,19,,,1,,,strip,5,983,piest,0
5,1,20,10,2.31,1,11,57.8,enforced,7,984,absence,0.010090817
3,0,20,,,1,,,here,3,984,uns,0
7,1,19,,,1,,,folder,6,985,flouth,0
16,1,23,,,1,,,buildup,6,986,dwings,0
10,1,20,,,1,,,jeering,7,986,mitched,0
3,0,20,,,1,,,borough,8,987,frerched,0
14,1,19,,,1,,,press,4,987,hein,0
11,1,20,0,4.4,1,17,62.03,ski,8,987,aircraft,0
27,1,22,0,4.4,1,17,62.03,ski,8,987,aircraft,0
15,1,19,,,1,,,telephone,6,987,phlain,0
18,1,19,0,2.03,1,0,199.64,berate,8,988,involved,0
19,1,19,,,1,,,parking,6,988,snense,0
16,1,23,,,1,,,sticker,5,988,drelt,0
17,0,21,,,1,,,hotbed,7,989,gweasts,0
13,1,19,,,1,,,pension,5,989,zekes,0
9,1,41,0,3.3,1,0,493.85,abase,6,990,number,0
8,1,19,,,1,,,billion,7,990,strerts,0
20,1,19,,,1,,,ringer,5,990,rorns,0
31,0,25,,,1,,,time,6,991,flurnt,0
20,1,19,,,1,,,borough,8,992,frerched,0
24,1,19,,,1,,,borough,8,992,frerched,0
4,1,20,,,1,,,parking,6,992,snense,0
11,1,20,,,1,,,breaking,4,993,hurn,0
7,1,19,,,1,,,clock,6,993,smouns,0
29,0,20,,,1,,,gospel,6,993,drifed,0
27,1,22,,,1,,,hotbed,7,994,gweasts,0
28,0,19,,,1,,,parking,6,994,snense,0
14,1,19,,,1,,,bounty,5,995,blull,0
21,1,19,,,1,,,hock,6,995,crirst,0
28,0,19,0,1.76,1,4,4,geese,4,996,wits,0
8,1,19,,,1,,,trains,8,996,dreethed,0
25,1,18,,,1,,,hail,6,997,durped,0
30,0,19,,,1,,,hock,6,997,crirst,0
15,1,19,,,1,,,cleaner,5,998,brepe,0
29,0,20,,,1,,,zulu,7,998,scrongs,0
5,1,20,,,1,,,zulu,7,999,scrongs,0
15,1,19,,,1,,,dose,7,1000,brodged,0
3,0,20,,,1,,,folder,6,1000,flouth,0
22,1,19,,,1,,,breeder,4,1001,yerp,0
28,0,19,,,1,,,cancer,6,1001,dwiced,0.011558021
11,1,20,,,1,,,club,5,1001,nusts,0
9,1,41,,,1,,,hail,6,1002,durped,0
31,0,25,,,1,,,bounty,5,1003,blull,0
16,1,23,,,1,,,folder,6,1003,flouth,0
15,1,19,,,1,,,parking,6,1003,snense,0
30,0,19,,,1,,,pension,5,1003,zekes,0
2,1,23,,,1,,,paste,8,1004,thrinced,0
19,1,19,,,1,,,clink,5,1005,chims,0
7,1,19,,,1,,,scope,5,1005,blerf,0
22,1,19,,,1,,,stun,7,1005,flugged,0
6,1,19,0,2.03,1,0,199.64,berate,8,1006,involved,0
18,1,19,,,1,,,winter,4,1007,zoul,0
7,1,19,,,1,,,hell,6,1008,shraun,0
15,1,19,0,4.14,1,0,1.03,lifer ,4,1008,hugs,0
22,1,19,,,1,,,vehicle,6,1008,sprimp,0
22,1,19,,,1,,,bounty,5,1009,blull,0
4,1,20,0,1.76,1,4,4,geese,4,1009,wits,0
12,1,20,,,1,,,isle,4,1009,famp,0
7,1,19,,,1,,,spring,6,1009,swesks,0
4,1,20,,,1,,,weather,7,1009,scrunks,0
29,0,20,,,1,,,boss,7,1010,grirmed,0
11,1,20,,,1,,,folder,6,1010,flouth,0
3,0,20,,,1,,,telephone,6,1010,phlain,0
3,0,20,,,1,,,mug,4,1011,ghop,0
15,1,19,,,1,,,outflow,6,1011,gwouse,0
29,0,20,,,1,,,pension,5,1011,zekes,0
16,1,23,,,1,,,ringing,7,1011,scrance,0
9,1,41,0,,1,3,0.89,slug,4,1011,gags,0
17,0,21,,,1,,,tank,6,1011,grealt,0
7,1,19,,,1,,,clink,5,1013,chims,0
23,1,19,,,1,,,clink,5,1013,chims,0
23,1,19,,,1,,,litmus,7,1013,sweased,0
17,0,21,,,1,,,bombard,6,1014,slouth,0
7,1,19,,,1,,,decay,6,1014,flirst,0
19,1,19,,,1,,,dose,7,1014,brodged,0
16,1,23,,,1,,,hock,6,1014,crirst,0
28,0,19,0,4.14,1,0,1.03,lifer ,4,1014,hugs,0
20,1,19,,,1,,,wage,5,1014,onzed,0
7,1,19,,,1,,,dose,7,1015,brodged,0
21,1,19,,,1,,,see,7,1017,sleshed,0
20,1,19,,,1,,,tenet,7,1017,sprerfs,0
23,1,19,,,1,,,bounty,5,1018,blull,0
23,1,19,,,1,,,club,5,1018,nusts,0
2,1,23,,,1,,,stun,7,1018,flugged,0
29,0,20,,,1,,,tank,6,1018,grealt,0
15,1,19,0,2.31,1,263,81.81,way,5,1018,agree,0
11,1,20,0,3.3,1,0,493.85,abase,6,1019,number,0
11,1,20,,,1,,,backlog,5,1019,swind,0
30,0,19,10,2.31,1,11,57.8,enforced,7,1019,absence,0.010090817
9,1,41,,,1,,,hock,6,1020,crirst,0
3,0,20,0,,1,3,0.89,slug,4,1020,gags,0
30,0,19,,,1,,,data,3,1021,bic,0
24,1,19,,,1,,,mixture,7,1021,splulks,0
8,1,19,1769,3.27,1,498,297.82,second,4,1021,half,0.001037294
20,1,19,1769,3.27,1,498,297.82,second,4,1021,half,0.001037294
11,1,20,,,1,,,clock,6,1022,smouns,0
19,1,19,,,1,,,jolt,4,1022,zamn,0
11,1,20,,,1,,,data,3,1023,bic,0
9,1,41,234,4.25,1,17,49.68,bile,4,1024,acid,0.013524937
15,1,19,,,1,,,borough,8,1024,frerched,0
25,1,18,10,2.31,1,11,57.8,enforced,7,1024,absence,0.010090817
12,1,20,,,1,,,excerpt,4,1024,brev,0
16,1,23,,,1,,,cancer,6,1025,dwiced,0.011558021
30,0,19,,,1,,,pretend,6,1025,whache,0
8,1,19,,,1,,,data,3,1026,bic,0
22,1,19,0,1.76,1,4,4,geese,4,1026,wits,0
20,1,19,,,1,,,jeering,7,1026,mitched,0
27,1,22,,,1,,,kilo,6,1026,toosed,0
23,1,19,,,1,,,parking,6,1026,snense,0
18,1,19,,,1,,,paste,8,1026,thrinced,0
23,1,19,0,4.4,1,17,62.03,ski,8,1026,aircraft,0
14,1,19,,,1,,,stun,7,1026,flugged,0
18,1,19,,,1,,,timbre,7,1026,rherked,0
15,1,19,,,1,,,decay,6,1027,flirst,0
11,1,20,,,1,,,classes,7,1028,blursed,0
27,1,22,,,1,,,classes,7,1028,blursed,0
15,1,19,,,1,,,diesel,5,1028,plaub,0
22,1,19,,,1,,,guest,5,1028,scamn,0
23,1,19,,,1,,,kilo,6,1028,toosed,0
14,1,19,,,1,,,paste,8,1028,thrinced,0
16,1,23,1769,3.27,1,498,297.82,second,4,1028,half,0.001037294
21,1,19,,,1,,,balls,5,1029,brirr,0
19,1,19,0,3.3,1,0,493.85,abase,6,1030,number,0
27,1,22,,,1,,,mug,4,1030,ghop,0
16,1,23,,,1,,,weekday,7,1030,slinked,0
19,1,19,,,1,,,outflow,6,1031,gwouse,0
18,1,19,,,1,,,press,4,1031,hein,0
23,1,19,,,1,,,sleeper,6,1031,chault,0
9,1,41,,,1,,,data,3,1032,bic,0
16,1,23,,,1,,,jeering,7,1032,mitched,0
28,0,19,,,1,,,jeering,7,1032,mitched,0
7,1,19,0,,1,3,0.89,slug,4,1032,gags,0
28,0,19,,,1,,,sleeper,6,1033,chault,0
11,1,20,,,1,,,balls,5,1034,brirr,0
24,1,19,13,4.41,1,1,62.51,glide,4,1034,path,0.0591
3,0,20,,,1,,,breaking,4,1035,hurn,0
20,1,19,,,1,,,gospel,6,1035,drifed,0
25,1,18,10,2.67,1,1,107.25,rustic,5,1036,style,0.041152263
15,1,19,,,1,,,seeker,5,1036,swowd,0
13,1,19,0,,1,3,0.89,slug,4,1036,gags,0
24,1,19,0,4,1,4,2.22,tides,5,1037,mauve,0
2,1,23,,,1,,,vehicle,6,1037,sprimp,0
30,0,19,12,4,1,1,194.84,hoax,4,1038,call,0.075471698
6,1,19,,,1,,,vehicle,6,1038,sprimp,0
15,1,19,,,1,,,address,6,1039,trisps,0
9,1,41,,,1,,,hotbed,7,1039,gweasts,0
6,1,19,,,1,,,litmus,7,1039,sweased,0
21,1,19,,,1,,,zulu,7,1039,scrongs,0
22,1,19,,,1,,,paste,8,1040,thrinced,0
30,0,19,,,1,,,gospel,6,1041,drifed,0
7,1,19,,,1,,,jolt,4,1041,zamn,0
10,1,20,,,1,,,bounty,5,1043,blull,0
21,1,19,12,4,1,1,194.84,hoax,4,1043,call,0.075471698
30,0,19,,,1,,,hotbed,7,1043,gweasts,0
16,1,23,,,1,,,isle,4,1044,famp,0
31,0,25,,,1,,,jeering,7,1044,mitched,0
7,1,19,,,1,,,sleeper,6,1045,chault,0
8,1,19,,,1,,,strip,5,1045,piest,0
16,1,23,,,1,,,gospel,6,1046,drifed,0
29,0,20,,,1,,,hock,6,1046,crirst,0
5,1,20,0,,1,3,0.89,slug,4,1046,gags,0
6,1,19,,,1,,,bounty,5,1047,blull,0
9,1,41,12,4,1,1,194.84,hoax,4,1047,call,0.075471698
7,1,19,,,1,,,lymph,8,1047,thoached,0
19,1,19,,,1,,,bounty,5,1048,blull,0
26,1,19,,,1,,,guest,5,1048,scamn,0
28,0,19,,,1,,,stun,7,1048,flugged,0
11,1,20,,,1,,,clear,5,1050,palks,0.000651508
27,1,22,,,1,,,ringing,7,1050,scrance,0
18,1,19,,,1,,,guest,5,1051,scamn,0
11,1,20,,,1,,,parking,6,1051,snense,0
4,1,20,,,1,,,address,6,1052,trisps,0
9,1,41,,,1,,,balls,5,1052,brirr,0
9,1,41,,,1,,,boss,7,1052,grirmed,0
24,1,19,,,1,,,data,3,1052,bic,0
21,1,19,,,1,,,excerpt,4,1052,brev,0
7,1,19,,,1,,,here,3,1052,uns,0
19,1,19,,,1,,,here,3,1052,uns,0
23,1,19,0,,1,3,0.89,slug,4,1052,gags,0
7,1,19,,,1,,,club,5,1053,nusts,0
7,1,19,,,1,,,parking,6,1053,snense,0
26,1,19,,,1,,,timbre,7,1053,rherked,0
27,1,22,,,1,,,clock,6,1054,smouns,0
19,1,19,,,1,,,spring,6,1054,swesks,0
14,1,19,,,1,,,toggle,7,1055,scunged,0
2,1,23,0,1.76,1,4,4,geese,4,1056,wits,0
12,1,20,,,1,,,team,6,1056,spause,0
11,1,20,,,1,,,hell,6,1057,shraun,0
28,0,19,0,4,1,4,2.22,tides,5,1057,mauve,0
23,1,19,,,1,,,daily,6,1058,phlilt,0
28,0,19,,,1,,,litmus,7,1059,sweased,0
3,0,20,,,1,,,parking,6,1059,snense,0
12,1,20,,,1,,,tenet,7,1059,sprerfs,0
31,0,25,0,1.76,1,4,4,geese,4,1060,wits,0
11,1,20,,,1,,,lymph,8,1060,thoached,0
3,0,20,,,1,,,typhoid,7,1060,hoursed,0
2,1,23,0,3.3,1,0,493.85,abase,6,1061,number,0
23,1,19,,,1,,,cleaner,5,1061,brepe,0
15,1,19,,,1,,,club,5,1061,nusts,0
15,1,19,,,1,,,sleeper,6,1061,chault,0
19,1,19,,,1,,,kilo,6,1062,toosed,0
4,1,20,,,1,,,strip,5,1062,piest,0
27,1,22,,,1,,,clear,5,1063,palks,0.000651508
23,1,19,0,2.41,1,8,114.69,briskly,5,1064,allow,0
19,1,19,,,1,,,portion,7,1064,sprirds,0
13,1,19,12,4,1,1,194.84,hoax,4,1065,call,0.075471698
8,1,19,,,1,,,litmus,7,1065,sweased,0
15,1,19,,,1,,,contour,6,1066,kneant,0
23,1,19,,,1,,,telephone,6,1067,phlain,0
11,1,20,,,1,,,typhoid,7,1067,hoursed,0
5,1,20,,,1,,,see,7,1068,sleshed,0
15,1,19,,,1,,,fleet,5,1069,monce,0
11,1,20,,,1,,,borough,8,1070,frerched,0
19,1,19,,,1,,,classes,7,1071,blursed,0
4,1,20,,,1,,,ringing,7,1071,scrance,0
25,1,18,,,1,,,gospel,6,1072,drifed,0
8,1,19,,,1,,,weather,7,1072,scrunks,0
28,0,19,,,1,,,address,6,1073,trisps,0
3,0,20,,,1,,,dose,7,1073,brodged,0
12,1,20,,,1,,,borough,8,1074,frerched,0
10,1,20,,,1,,,stun,7,1074,flugged,0
30,0,19,,,1,,,tank,6,1074,grealt,0
4,1,20,,,1,,,mixture,7,1077,splulks,0
12,1,20,,,1,,,strip,5,1077,piest,0
24,1,19,,,1,,,bees,6,1078,phrain,0
21,1,19,0,,1,3,0.89,slug,4,1078,gags,0
21,1,19,,,1,,,tank,6,1078,grealt,0
15,1,19,,,1,,,balls,5,1079,brirr,0
9,1,41,,,1,,,gospel,6,1080,drifed,0
8,1,19,,,1,,,ringing,7,1080,scrance,0
19,1,19,,,1,,,folder,6,1081,flouth,0
19,1,19,,,1,,,december,6,1082,skirds,0
6,1,19,,,1,,,guest,5,1082,scamn,0
4,1,20,,,1,,,noun,6,1082,starce,0
15,1,19,,,1,,,breaking,4,1083,hurn,0
11,1,20,,,1,,,paste,8,1083,thrinced,0
24,1,19,,,1,,,unit,5,1083,glird,0
15,1,19,,,1,,,mug,4,1084,ghop,0
18,1,19,,,1,,,vehicle,6,1085,sprimp,0
19,1,19,,,1,,,balls,5,1086,brirr,0
11,1,20,,,1,,,jolt,4,1086,zamn,0
28,0,19,,,1,,,mixture,7,1086,splulks,0
15,1,19,,,1,,,litmus,7,1088,sweased,0
15,1,19,0,,1,3,0.89,slug,4,1088,gags,0
25,1,18,,,1,,,data,3,1089,bic,0
18,1,19,,,1,,,jeering,7,1089,mitched,0
8,1,19,,,1,,,tenet,7,1089,sprerfs,0
30,0,19,,,1,,,bombard,6,1090,slouth,0
26,1,19,,,1,,,jeering,7,1090,mitched,0
23,1,19,,,1,,,address,6,1091,trisps,0
11,1,20,,,1,,,mug,4,1092,ghop,0
18,1,19,,,1,,,stun,7,1092,flugged,0
25,1,18,,,1,,,bombard,6,1093,slouth,0
7,1,19,,,1,,,portion,7,1093,sprirds,0
27,1,22,,,1,,,backlog,5,1094,swind,0
15,1,19,0,2.41,1,8,114.69,briskly,5,1094,allow,0
8,1,19,,,1,,,sleeper,6,1095,chault,0
28,0,19,,,1,,,tenet,7,1095,sprerfs,0
7,1,19,,,1,,,classes,7,1096,blursed,0
24,1,19,,,1,,,strip,5,1096,piest,0
28,0,19,,,1,,,unit,5,1096,glird,0
24,1,19,,,1,,,tenet,7,1097,sprerfs,0
11,1,20,,,1,,,seeker,5,1098,swowd,0
19,1,19,,,1,,,telephone,6,1098,phlain,0
27,1,22,,,1,,,breaking,4,1099,hurn,0
28,0,19,,,1,,,noun,6,1099,starce,0
23,1,19,,,1,,,folder,6,1100,flouth,0
7,1,19,,,1,,,holder,6,1100,phlien,0
28,0,19,,,1,,,signal,5,1100,yorks,0
5,1,20,,,1,,,tank,6,1100,grealt,0
15,1,19,,,1,,,ride,6,1102,scurrs,0
19,1,19,0,,1,3,0.89,slug,4,1102,gags,0
16,1,23,,,1,,,weather,7,1102,scrunks,0
11,1,20,243,2.89,1,53,129.82,rapid,6,1104,growth,0.006102635
11,1,20,0,2.41,1,8,114.69,briskly,5,1105,allow,0
19,1,19,573,3.72,1,134,52.44,cash,4,1106,flow,0.002678156
28,0,19,,,1,,,excerpt,4,1106,brev,0
16,1,23,,,1,,,wage,5,1110,onzed,0
10,1,20,0,3.3,1,0,493.85,abase,6,1111,number,0
10,1,20,,,1,,,guest,5,1111,scamn,0
4,1,20,,,1,,,tenet,7,1111,sprerfs,0
24,1,19,,,1,,,buildup,6,1112,dwings,0
3,0,20,,,1,,,ringing,7,1112,scrance,0
16,1,23,0,1.76,1,4,4,geese,4,1113,wits,0
19,1,19,,,1,,,holder,6,1113,phlien,0
8,1,19,,,1,,,parking,6,1113,snense,0
16,1,23,,,1,,,rubric,5,1113,pruns,0
16,1,23,,,1,,,parking,6,1114,snense,0
19,1,19,,,1,,,daily,6,1115,phlilt,0
8,1,19,,,1,,,signal,5,1115,yorks,0
14,1,19,,,1,,,timbre,7,1116,rherked,0
4,1,20,,,1,,,hock,6,1117,crirst,0
23,1,19,,,1,,,clear,5,1118,palks,0.000651508
13,1,19,,,1,,,tank,6,1118,grealt,0
8,1,19,,,1,,,rubric,5,1120,pruns,0
30,0,19,,,1,,,balls,5,1122,brirr,0
14,1,19,,,1,,,jeering,7,1122,mitched,0
8,1,19,,,1,,,mixture,7,1122,splulks,0
7,1,19,,,1,,,backlog,5,1123,swind,0
